sample_id,image_path,gt_mask_path,pred_mask_path,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy
bd3bfd8d-733939c0,/shared/data/bdd100k/images/val/bd3bfd8d-733939c0.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd3bfd8d-733939c0.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd3bfd8d-733939c0.png,0,0,5601,915999,0.0,0.0,0.0,0.0,0.0,0.4969612630208333,0.9939225260416666
bd3c3916-579aeb09,/shared/data/bdd100k/images/val/bd3c3916-579aeb09.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd3c3916-579aeb09.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd3c3916-579aeb09.png,0,0,9163,912437,0.0,0.0,0.0,0.0,0.0,0.49502875434027777,0.9900575086805555
bd3dc2ff-243f2c63,/shared/data/bdd100k/images/val/bd3dc2ff-243f2c63.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd3dc2ff-243f2c63.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd3dc2ff-243f2c63.png,1974,9798,2245,907583,0.14082899336519938,0.24688887499179463,0.1676860346585117,0.46788338468831464,0.46788338468831464,0.5638667261758937,0.9869325086805556
bd415d27-9b1d4637,/shared/data/bdd100k/images/val/bd415d27-9b1d4637.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd415d27-9b1d4637.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd415d27-9b1d4637.png,0,0,8457,913143,0.0,0.0,0.0,0.0,0.0,0.4954117838541667,0.9908235677083334
bd422ce5-0045fc82,/shared/data/bdd100k/images/val/bd422ce5-0045fc82.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd422ce5-0045fc82.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd422ce5-0045fc82.png,2466,14890,8012,896232,0.09720908230842006,0.1771933606375991,0.14208342936160406,0.23535025768276385,0.23535025768276385,0.5361460748152431,0.9751497395833333
bd442c6f-16ff171d,/shared/data/bdd100k/images/val/bd442c6f-16ff171d.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd442c6f-16ff171d.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd442c6f-16ff171d.png,0,721,1950,918929,0.0,0.0,0.0,0.0,0.0,0.49855088975694445,0.9971017795138889
bd442c6f-29611c5e,/shared/data/bdd100k/images/val/bd442c6f-29611c5e.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd442c6f-29611c5e.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd442c6f-29611c5e.png,381,4629,5515,911075,0.036199524940617574,0.06986979644182861,0.07604790419161675,0.06462008141112617,0.06462008141112617,0.5125940141086271,0.9889930555555555
bd442c6f-d404189c,/shared/data/bdd100k/images/val/bd442c6f-d404189c.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd442c6f-d404189c.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd442c6f-d404189c.png,0,10551,182,910867,0.0,0.0,0.0,0.0,0.0,0.4941769748263889,0.9883539496527778
bd4518ef-21d8ee40,/shared/data/bdd100k/images/val/bd4518ef-21d8ee40.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4518ef-21d8ee40.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4518ef-21d8ee40.png,986,6700,7421,906493,0.06526775666909379,0.12253774933150868,0.12828519385896434,0.11728321636731293,0.11728321636731293,0.5249645402623473,0.984677734375
bd4518ef-be6a7922,/shared/data/bdd100k/images/val/bd4518ef-be6a7922.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4518ef-be6a7922.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4518ef-be6a7922.png,0,0,3939,917661,0.0,0.0,0.0,0.0,0.0,0.49786295572916667,0.9957259114583333
