sample_id,image_path,gt_mask_path,pred_mask_path,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy
driver_193_90frame_06060806_0796.MP4_00720,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/00720.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/00720.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_00720.png,36600,22198,7282,901520,0.5538740920096852,0.7128944292944074,0.622470152045988,0.8340549655895356,0.8340549655895356,0.7611046077663893,0.9695328648201736
driver_193_90frame_06060806_0796.MP4_00810,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/00810.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/00810.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_00810.png,40893,16918,2902,906887,0.6735460280335348,0.8049327795597716,0.7073567314178962,0.9337367279369791,0.9337367279369791,0.8260792348611119,0.9795163290615957
driver_193_90frame_06060806_0796.MP4_00900,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/00900.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/00900.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_00900.png,42368,14751,1782,908699,0.7193086704809766,0.8367417472271889,0.7417496804916053,0.9596375990939977,0.9596375990939977,0.8507198193569045,0.9829133939644481
driver_193_90frame_06060806_0796.MP4_00990,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/00990.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/00990.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_00990.png,38330,20295,7930,901045,0.5759146570505597,0.7308957429560784,0.6538166311300639,0.8285776048421963,0.8285776048421963,0.7727706766372386,0.9708298883836296
driver_193_90frame_06060806_0796.MP4_01080,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01080.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01080.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01080.png,36767,18842,6777,905214,0.5893469688712211,0.7416215343958443,0.6611699545037674,0.8443643211464266,0.8443643211464266,0.7809121545300313,0.9735231500620091
driver_193_90frame_06060806_0796.MP4_01170,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01170.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01170.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01170.png,32412,25233,10890,899065,0.4729262420660976,0.6421587565747426,0.5622690606297164,0.7485104614105584,0.7485104614105584,0.717149892035243,0.9626674245556015
driver_193_90frame_06060806_0796.MP4_01260,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01260.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01260.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01260.png,39665,17298,4512,906125,0.6452216348108988,0.7843583152061522,0.696329196144866,0.8978654050750391,0.8978654050750391,0.8108589166796443,0.9774596940884663
driver_193_90frame_06060806_0796.MP4_01350,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01350.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01350.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01350.png,38394,20295,5783,903128,0.5955143318029532,0.7464857192847937,0.6541941420027603,0.8690947778255653,0.8690947778255653,0.7837247554349063,0.9730487804878049
driver_193_90frame_06060806_0796.MP4_01440,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01440.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01440.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01440.png,41598,18616,2345,905041,0.6649402963602359,0.7987557245307487,0.6908360182017471,0.946635414059122,0.946635414059122,0.8211521380678288,0.9783371227780074
driver_193_90frame_06060806_0796.MP4_01530,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01530.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01530.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01530.png,35305,22591,8246,901458,0.5337758156693175,0.6960284680665794,0.6098003316291281,0.8106587678813345,0.8106587678813345,0.7503496876361164,0.9681304257957833
driver_193_90frame_06060806_0796.MP4_01620,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01620.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01620.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01620.png,31493,21722,12058,902327,0.4824812709696199,0.6509104437504092,0.5918068213849479,0.7231292048403022,0.7231292048403022,0.7231978262760337,0.9650888797023564
driver_193_90frame_06060806_0796.MP4_01710,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01710.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01710.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01710.png,30845,16289,12706,907760,0.5154578877005348,0.6802668578039888,0.6544108287011499,0.7082500975867374,0.7082500975867374,0.7422526453517273,0.970034105002067
driver_193_90frame_06060806_0796.MP4_01800,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01800.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01800.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01800.png,29849,25714,13702,898335,0.4309391467552155,0.6023165244057466,0.537210013858143,0.6853803586599618,0.6853803586599618,0.6944533334589087,0.9592641587432823
driver_193_90frame_06060806_0796.MP4_01890,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01890.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01890.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01890.png,29747,21678,13804,902371,0.45603949163715524,0.6264108827488296,0.5784540593096743,0.6830382769626415,0.6830382769626415,0.7091031352196885,0.9633298883836297
driver_193_90frame_06060806_0796.MP4_01980,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/01980.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/01980.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_01980.png,34350,20948,9201,903101,0.5325663963782384,0.6949994435952945,0.6211797895041412,0.7887304539505408,0.7887304539505408,0.7501305059844581,0.9688414634146342
driver_193_90frame_06060806_0796.MP4_02070,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02070.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02070.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02070.png,36270,17761,7518,906051,0.5892865846723748,0.7415737228958752,0.6712813014750791,0.8283091257878871,0.8283091257878871,0.781071840756189,0.97387453493179
driver_193_90frame_06060806_0796.MP4_02160,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02160.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02160.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02160.png,32763,17292,10843,906702,0.5379979638083352,0.6996081613473418,0.6545400059934072,0.7513415585011237,0.7513415585011237,0.7539509040039561,0.9709229020256305
driver_193_90frame_06060806_0796.MP4_02250,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02250.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02250.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02250.png,39484,19445,4767,903904,0.6198819392112535,0.7653421205655111,0.6700266422304807,0.8922736209351201,0.8922736209351201,0.7968973414384579,0.9749772633319553
driver_193_90frame_06060806_0796.MP4_02340,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02340.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02340.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02340.png,41436,17464,2604,906096,0.6737122788761707,0.8050514863022109,0.7034974533106961,0.9408719346049046,0.9408719346049046,0.8260222050592928,0.9792600248036378
driver_193_90frame_06060806_0796.MP4_02430,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02430.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02430.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02430.png,43088,13814,1283,909415,0.7405345020194208,0.8509276904994434,0.7572317317493233,0.9710847174956616,0.9710847174956616,0.8621024029601447,0.9843974782968169
driver_193_90frame_06060806_0796.MP4_02520,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02520.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02520.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02520.png,41119,14802,2930,908749,0.6986967086370665,0.822626788035918,0.7353051626401531,0.9334831664736998,0.9334831664736998,0.8397788110683209,0.9816742455560149
driver_193_90frame_06060806_0796.MP4_02610,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02610.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02610.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02610.png,41662,18642,2372,904924,0.6647201480630545,0.7985968678712368,0.6908662775271955,0.9461325339510378,0.9461325339510378,0.8210126620017801,0.9782823480777181
driver_193_90frame_06060806_0796.MP4_02700,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02700.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02700.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02700.png,36564,14205,7201,909630,0.6307400379506641,0.7735629508954767,0.7202032736512438,0.8354621272706501,0.8354621272706501,0.8038742228944071,0.9778772219925589
driver_193_90frame_06060806_0796.MP4_02790,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02790.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02790.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02790.png,43255,12246,866,911233,0.7673816239998581,0.8683824857958167,0.7793553269310463,0.9803721583826296,0.9803721583826296,0.8765982221119544,0.9864489458453907
driver_193_90frame_06060806_0796.MP4_02880,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02880.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02880.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02880.png,41429,15322,4966,905883,0.6712737171281818,0.8033079324447768,0.7300135680428539,0.8929626037288501,0.8929626037288501,0.8246842375038331,0.9790326581231914
driver_193_90frame_06060806_0796.MP4_02970,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/02970.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/02970.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_02970.png,35292,15321,11066,905921,0.5721882650496928,0.7278877190082768,0.6972912097682413,0.7612925492903059,0.7612925492903059,0.7719426933008989,0.9727294336502688
driver_193_90frame_06060806_0796.MP4_03060,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03060.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03060.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03060.png,37526,21312,8676,900086,0.5558254584234381,0.7145087585676718,0.6377851048642034,0.8122159213886845,0.8122159213886845,0.7617914313364962,0.9690078544853246
driver_193_90frame_06060806_0796.MP4_03150,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03150.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03150.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03150.png,43531,12045,2760,909264,0.7462116017553483,0.8546634336924567,0.7832697567295235,0.9403771791492946,0.9403771791492946,0.86509503544782,0.984699255890864
driver_193_90frame_06060806_0796.MP4_03240,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03240.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03240.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03240.png,41942,15398,1526,908734,0.7124995753066287,0.8321164986900895,0.7314614579700035,0.9648937149167204,0.9648937149167204,0.8471081824384293,0.9825093013642001
driver_193_90frame_06060806_0796.MP4_03330,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03330.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03330.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03330.png,40081,17846,3387,906286,0.6537006230224744,0.7905912520336341,0.6919225922281492,0.9220806110242017,0.9220806110242017,0.8154041848011644,0.9780560148821827
driver_193_90frame_06060806_0796.MP4_03420,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03420.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03420.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03420.png,39698,16237,4041,907624,0.6618980925703615,0.7965567750862904,0.7097166353803522,0.9076110564942043,0.9076110564942043,0.8200222458256494,0.9790429929723026
driver_193_90frame_06060806_0796.MP4_03510,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03510.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03510.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03510.png,40680,15451,2975,908494,0.6882549994924373,0.8153448379527276,0.724733213375853,0.9318520215324705,0.9318520215324705,0.8341881306528773,0.9809570070276974
driver_193_90frame_06060806_0796.MP4_03600,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03600.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03600.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03600.png,43984,11767,2483,909366,0.7552975924717519,0.8605920679327448,0.7889365213180033,0.9465642283771278,0.9465642283771278,0.8699345513548864,0.9852728400165358
driver_193_90frame_06060806_0796.MP4_03690,/shared/data/culane/driver_193_90frame/06060806_0796.MP4/03690.jpg,/shared/data/culane/laneseg_label_w16_test/driver_193_90frame/06060806_0796.MP4/03690.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/driver_193_90frame_06060806_0796.MP4_03690.png,39669,18499,6798,902634,0.6106117045839362,0.7582357719687325,0.6819729060651905,0.8537026276712506,0.8537026276712506,0.7916749896523969,0.9738559322033898
